0.000000000,0.000000000,1.999999936
0.001128561,0.000000000,0.999999936
0.002257123,0.000000000,0.999999007
0.003385684,0.000000000,0.999994879
0.004514246,0.000000000,0.999992804
0.005642807,0.000000000,0.999992726
0.006771369,0.000000000,0.999992004
0.007899930,0.000000000,0.999991746
0.009028492,0.000000000,0.999990169
0.010157053,0.000000000,0.999989077
0.011285615,0.000000000,0.999988978
0.012414176,0.000000000,0.999988863
0.013542738,0.000000000,0.999985622
0.014671299,0.000000000,0.999983848
0.015799860,0.000000000,0.999982091
0.016928422,0.000000000,0.999981818
0.018056983,0.000000000,0.999980528
0.019185545,0.000000000,0.999978075
0.020314106,0.000000000,0.999977685
0.021442668,0.000000000,0.999977571
0.022571229,0.000000000,0.999973743
0.023699791,0.000000000,0.999972993
0.024828352,0.000000000,0.999971215
0.025956914,0.000000000,0.999968900
0.027085475,0.000000000,0.999968070
0.028214036,0.000000000,0.999964157
0.029342598,0.000000000,0.999962552
0.030471159,0.000000000,0.999961488
0.031599721,0.000000000,0.999960080
0.032728282,0.000000000,0.999959803
0.033856844,0.000000000,0.999958720
0.034985405,0.000000000,0.999956236
0.036113967,0.000000000,0.999955988
0.037242528,0.000000000,0.999954689
0.038371090,0.000000000,0.999951852
0.039499651,0.000000000,0.999951714
0.040628213,0.000000000,0.999951594
0.041756774,0.000000000,0.999948671
0.042885335,0.000000000,0.999948444
0.044013897,0.000000000,0.999948204
0.045142458,0.000000000,0.999944605
0.046271020,0.000000000,0.999943009
0.047399581,0.000000000,0.999940192
0.048528143,0.000000000,0.999937939
0.049656704,0.000000000,0.999937729
0.050785266,0.000000000,0.999936097
0.051913827,0.000000000,0.999933416
0.053042389,0.000000000,0.999930689
0.054170950,0.000000000,0.999927293
0.055299512,0.000000000,0.999926196
0.056428073,0.000000000,0.999925638
0.057556634,0.000000000,0.999923993
0.058685196,0.000000000,0.999923015
0.059813757,0.000000000,0.999921404
0.060942319,0.000000000,0.999920824
0.062070880,0.000000000,0.999920200
0.063199442,0.000000000,0.999916845
0.064328003,0.000000000,0.999913670
0.065456565,0.000000000,0.999912085
0.066585126,0.000000000,0.999911267
0.067713688,0.000000000,0.999910819
0.068842249,0.000000000,0.999910300
0.069970810,0.000000000,0.999910209
0.071099372,0.000000000,0.999910131
0.072227933,0.000000000,0.999905209
0.073356495,0.000000000,0.999900670
0.074485056,0.000000000,0.999899808
0.075613618,0.000000000,0.999898562
0.076742179,0.000000000,0.999897096
0.077870741,0.000000000,0.999896354
0.078999302,0.000000000,0.999896147
0.080127864,0.000000000,0.999895695
0.081256425,0.000000000,0.999895165
0.082384987,0.000000000,0.999891775
0.083513548,0.000000000,0.999891168
0.084642109,0.000000000,0.999890418
0.085770671,0.000000000,0.999889501
0.086899232,0.000000000,0.999888551
0.088027794,0.000000000,0.999887345
0.089156355,0.000000000,0.999884659
0.090284917,0.000000000,0.999878926
0.091413478,0.000000000,0.999877630
0.092542040,0.000000000,0.999877403
0.093670601,0.000000000,0.999877113
0.094799163,0.000000000,0.999874699
0.095927724,0.000000000,0.999873753
0.097056286,0.000000000,0.999866776
0.098184847,0.000000000,0.999865471
0.099313408,0.000000000,0.999864990
0.100441970,0.000000000,0.999862771
0.101570531,0.000000000,0.999861193
0.102699093,0.000000000,0.999855830
0.103827654,0.000000000,0.999855806
0.104956216,0.000000000,0.999854481
0.106084777,0.000000000,0.999854313
0.107213339,0.000000000,0.999852661
0.108341900,0.000000000,0.999852214
0.109470462,0.000000000,0.999851051
0.110599023,0.000000000,0.999850157
0.111727585,0.000000000,0.999849845
0.112856146,0.000000000,0.999849567
0.113984707,0.000000000,0.999847791
0.115113269,0.000000000,0.999847617
0.116241830,0.000000000,0.999846835
0.117370392,0.000000000,0.999846572
0.118498953,0.000000000,0.999845941
0.119627515,0.000000000,0.999844688
0.120756076,0.000000000,0.999844413
0.121884638,0.000000000,0.999841511
0.123013199,0.000000000,0.999841111
0.124141761,0.000000000,0.999839196
0.125270322,0.000000000,0.999836394
0.126398883,0.000000000,0.999830772
0.127527445,0.000000000,0.999829876
0.128656006,0.000000000,0.999828522
0.129784568,0.000000000,0.999827280
0.130913129,0.000000000,0.999825204
0.132041691,0.000000000,0.999819713
0.133170252,0.000000000,0.999819463
0.134298814,0.000000000,0.999819114
0.135427375,0.000000000,0.999818914
0.136555937,0.000000000,0.999818577
0.137684498,0.000000000,0.999816447
0.138813060,0.000000000,0.999814688
0.139941621,0.000000000,0.999812022
0.141070182,0.000000000,0.999811397
0.142198744,0.000000000,0.999808833
0.143327305,0.000000000,0.999807902
0.144455867,0.000000000,0.999807042
0.144455867,0.000843170,0.999806649
0.145584428,0.000843170,0.999806430
0.146712990,0.000843170,0.999804509
0.147841551,0.000843170,0.999803627
0.148970113,0.000843170,0.999802971
0.150098674,0.000843170,0.999801966
0.151227236,0.000843170,0.999801940
0.152355797,0.000843170,0.999801459
0.153484359,0.000843170,0.999799482
0.154612920,0.000843170,0.999794106
0.155741481,0.000843170,0.999789105
0.156870043,0.000843170,0.999788338
0.157998604,0.000843170,0.999786636
0.159127166,0.000843170,0.999781537
0.160255727,0.000843170,0.999779751
0.161384289,0.000843170,0.999773103
0.162512850,0.000843170,0.999771899
0.163641412,0.000843170,0.999766324
0.164769973,0.000843170,0.999763120
0.165898535,0.000843170,0.999763070
0.167027096,0.000843170,0.999762503
0.168155657,0.000843170,0.999760510
0.169284219,0.000843170,0.999755735
0.170412780,0.000843170,0.999753876
0.171541342,0.000843170,0.999750484
0.172669903,0.000843170,0.999750033
0.173798465,0.000843170,0.999749114
0.174927026,0.000843170,0.999748556
0.176055588,0.000843170,0.999748273
0.177184149,0.000843170,0.999746810
0.178312711,0.000843170,0.999746683
0.179441272,0.000843170,0.999746359
0.180569834,0.000843170,0.999743052
0.181698395,0.000843170,0.999740952
0.182826956,0.000843170,0.999740037
0.183955518,0.000843170,0.999738751
0.185084079,0.000843170,0.999737855
0.186212641,0.000843170,0.999735939
0.187341202,0.000843170,0.999734064
0.188469764,0.000843170,0.999733490
0.189598325,0.000843170,0.999732142
0.190726887,0.000843170,0.999730086
0.191855448,0.000843170,0.999725006
0.192984010,0.000843170,0.999723585
0.194112571,0.000843170,0.999716033
0.195241133,0.000843170,0.999715930
0.196369694,0.000843170,0.999715417
0.197498255,0.000843170,0.999711844
